z1,z12,z15,z2,z4
1466,1821,2210,2846,4856
1474,1793,2220,2809,4819
1475,1784,2192,2806,4820
1504,1809,2188,2806,4725
1520,1798,2157,2811,4761
1481,1803,2215,2783,4775
1435,1813,2214,2764,4714
1463,1769,2212,2809,4706
1491,1804,2202,2807,4780
1515,1779,2194,2766,4746
1529,1773,2181,2749,4725
1498,1740,2174,2703,4754
1474,1741,2173,2733,4778
1470,1763,2194,2718,4718
1479,1775,2227,2670,4757
1443,1753,2195,2705,4777
1444,1767,2184,2729,4817
1459,1803,2205,2769,4803
1493,1800,2170,2734,4831
1489,1771,2211,2694,4855
1500,1757,2252,2685,4824
1498,1750,2246,2717,4776
1528,1792,2248,2728,4796
1510,1805,2269,2689,4795
1476,1770,2231,2730,4766
1473,1785,2242,2695,4862
1473,1778,2262,2784,4851
1506,1770,2261,2758,4775
1473,1775,2298,2740,4849
1488,1758,2259,2704,4856
1482,1755,2256,2730,4830
1511,1755,2193,2756,4865
1510,1762,2173,2742,4881
1509,1783,2197,2729,4887
1507,1742,2205,2710,4886
1526,1749,2188,2721,4870
1512,1789,2156,2701,4851
1497,1787,2194,2706,4829
1525,1793,2182,2778,4817
1532,1771,2166,2800,4799
1520,1788,2212,2851,4749
1499,1763,2176,2853,4716
1511,1773,2195,2842,4715
1524,1790,2207,2793,4769
1587,1794,2229,2781,4740
1544,1768,2208,2764,4688
1516,1796,2210,2757,4724
1517,1804,2223,2794,4725
1480,1793,2210,2843,4804
1470,1750,2188,2849,4843
1468,1755,2217,2846,4862
1486,1726,2183,2880,4818
1476,1725,2195,2878,4792
1479,1750,2220,2825,4724
1484,1771,2211,2870,4745
1522,1739,2201,2844,4745
1504,1764,2203,2858,4787
1494,1788,2180,2807,4811
1486,1757,2196,2766,4799
1532,1752,2233,2792,4745
1505,1772,2183,2814,4741
1507,1769,2178,2776,4781
1509,1779,2190,2761,4800
1467,1801,2198,2779,4785
1509,1772,2201,2799,4830
1489,1765,2244,2823,4810
1502,1784,2185,2794,4818
1509,1768,2202,2773,4871
1504,1731,2217,2825,4922
1481,1758,2233,2760,4847
1480,1772,2246,2746,4876
1470,1727,2211,2707,4842
1481,1767,2152,2732,4827
1452,1787,2161,2733,4858
1477,1755,2186,2687,4811
1444,1752,2198,2723,4849
1458,1759,2197,2735,4804
1447,1735,2169,2725,4826
1479,1757,2159,2721,4824
1467,1819,2169,2752,4858
1463,1799,2140,2759,4834
1470,1787,2158,2807,4887
1481,1828,2154,2733,4940
1473,1812,2153,2711,4892
1475,1811,2220,2749,4835
1531,1797,2213,2717,4807
1532,1809,2173,2721,4790
1521,1788,2168,2719,4882
1504,1790,2197,2732,4846
1499,1773,2220,2713,4831
1506,1814,2167,2710,4834
1513,1830,2194,2772,4809
1497,1809,2169,2805,4773
1476,1800,2132,2769,4781
1484,1808,2134,2732,4775
1507,1794,2131,2777,4856
1497,1784,2124,2797,4927
1501,1805,2145,2756,4848
1500,1800,2135,2775,4810
1494,1773,2143,2726,4798
1506,1797,2183,2706,4894
1499,1749,2184,2700,4915
1515,1780,2183,2733,4878
1537,1753,2169,2720,4850
1541,1758,2175,2741,4820
1516,1766,2114,2758,4815
1480,1736,2141,2764,4857
1490,1728,2178,2731,4879
1492,1798,2148,2757,4870
1514,1777,2153,2731,4860
1495,1775,2147,2774,4805
1501,1775,2153,2780,4734
1499,1768,2143,2778,4845
1495,1728,2126,2787,4902
1484,1720,2127,2798,4927
1504,1714,2109,2778,4889
1485,1758,2094,2793,4882
1485,1772,2106,2732,4864
1478,1763,2133,2731,4879
1472,1759,2108,2749,4880
1467,1776,2117,2738,4870
1456,1771,2113,2715,4867
1426,1790,2086,2741,4845
1448,1799,2100,2720,4880
1461,1806,2091,2719,4858
1441,1823,2077,2771,4834
1448,1828,2095,2733,4796
1482,1826,2136,2759,4800
1471,1809,2161,2787,4813
1458,1798,2162,2830,4861
1447,1797,2177,2824,4906
1475,1811,2159,2824,4893
1466,1813,2198,2849,4906
1457,1806,2219,2808,4870
1461,1769,2190,2806,4913
1472,1787,2155,2806,4830
1473,1780,2151,2773,4900
1450,1808,2152,2729,4854
1486,1759,2159,2747,4955
1502,1737,2177,2791,4925
1473,1754,2176,2823,4905
1438,1761,2164,2787,4855
1464,1749,2186,2865,4823
1453,1750,2211,2799,4787
1469,1724,2208,2785,4751
1474,1753,2152,2773,4760
1466,1718,2175,2819,4908
1482,1753,2135,2826,4803
1438,1765,2118,2827,4806
1442,1734,2104,2758,4746
1454,1735,2131,2743,4771
1479,1759,2124,2738,4781
1489,1737,2114,2754,4808
1491,1737,2071,2746,4821
1470,1763,2099,2759,4726
1486,1746,2118,2792,4736
1480,1702,2141,2803,4746
1486,1723,2137,2783,4781
1475,1729,2120,2812,4819
1458,1735,2139,2782,4764
1483,1715,2174,2796,4774
1500,1732,2211,2765,4774
1467,1773,2235,2743,4753
1443,1732,2187,2773,4708
1459,1749,2191,2794,4775
1416,1723,2219,2795,4759
1423,1681,2258,2757,4859
1458,1722,2208,2766,4847
1430,1737,2207,2798,4799
1427,1731,2217,2814,4798
1432,1712,2186,2799,4817
1464,1738,2212,2816,4887
1451,1727,2187,2827,4865
1438,1739,2177,2751,4794
1457,1774,2137,2809,4800
1438,1746,2173,2837,4840
1488,1742,2126,2787,4814
1517,1739,2117,2783,4783
1507,1755,2131,2792,4829
1498,1694,2141,2771,4872
1523,1694,2143,2801,4797
1486,1715,2186,2810,4818
1486,1726,2199,2775,4826
1482,1737,2173,2730,4826
1475,1730,2192,2755,4855
1504,1755,2152,2764,4823
1481,1784,2177,2845,4864
1496,1769,2183,2846,4839
1521,1756,2166,2857,4773
1514,1750,2176,2826,4799
1510,1713,2175,2778,4806
1518,1674,2181,2829,4793
1529,1676,2145,2846,4779
1556,1702,2121,2808,4787
1502,1696,2097,2804,4769
1506,1679,2133,2809,4808
1457,1701,2145,2783,4843
1489,1682,2082,2778,4774
1473,1715,2138,2795,4750
1495,1733,2132,2810,4757
1494,1691,2151,2789,4766
1522,1687,2115,2783,4787
1506,1716,2144,2802,4847
1503,1731,2106,2803,4848
1475,1707,2121,2784,4866
1496,1727,2129,2805,4866
1490,1726,2124,2801,4883
1499,1752,2131,2799,4855
1526,1763,2170,2842,4922
1504,1770,2199,2875,4949
1491,1770,2212,2814,4864
1523,1810,2180,2838,4900
1542,1808,2204,2820,4799
1574,1784,2206,2780,4794
1565,1795,2156,2772,4811
1550,1799,2158,2747,4823
1520,1784,2140,2772,4811
1501,1769,2176,2780,4702
1475,1803,2205,2795,4689
1473,1783,2226,2798,4672
1469,1832,2240,2776,4655
1484,1809,2226,2772,4742
1471,1828,2205,2790,4756
1454,1821,2158,2774,4755
1454,1799,2175,2802,4787
1444,1780,2170,2714,4846
1481,1791,2174,2714,4886
1443,1778,2195,2717,4889
1434,1764,2246,2772,4866
1450,1786,2198,2759,4883
1482,1786,2192,2756,4920
1464,1823,2174,2760,4881
1451,1851,2161,2820,4824
1474,1833,2177,2792,4804
1455,1828,2196,2804,4826
1460,1853,2173,2778,4823
1472,1833,2190,2782,4782
1467,1775,2128,2827,4773
1454,1767,2096,2774,4745
1472,1740,2095,2754,4773
1488,1782,2149,2753,4776
1505,1749,2135,2783,4838
1521,1771,2159,2810,4795
1487,1785,2144,2814,4810
1485,1781,2146,2783,4803
1496,1755,2188,2745,4859
1504,1745,2172,2754,4839
1524,1785,2186,2800,4793
1507,1795,2182,2789,4796
1493,1828,2202,2802,4828
1498,1805,2205,2838,4827
1480,1769,2182,2801,4826
1482,1763,2194,2778,4840
1474,1752,2188,2805,4790
1477,1779,2218,2833,4733
1450,1752,2194,2797,4749
1457,1726,2217,2793,4799
1462,1749,2232,2761,4855
1469,1697,2233,2793,4881
1492,1720,2163,2815,4839
1500,1707,2192,2767,4874
1483,1718,2211,2824,4912
1503,1700,2198,2803,4832
1497,1735,2217,2806,4868
1505,1729,2248,2816,4850
1527,1749,2209,2795,4932
1501,1777,2199,2813,4915
1506,1778,2175,2751,4920
1480,1760,2196,2698,4872
1494,1787,2234,2706,4882
1516,1755,2210,2727,4800
1506,1743,2169,2740,4844
1520,1766,2194,2732,4895
1518,1760,2227,2769,4957
1546,1762,2244,2800,4955
1510,1757,2249,2852,4909
1520,1727,2267,2908,4883
1496,1729,2275,2882,4817
1483,1737,2275,2900,4792
1479,1728,2265,2894,4818
1466,1732,2232,2835,4821
1448,1740,2247,2842,4866
1463,1719,2266,2815,4873
1476,1740,2326,2771,4819
1503,1747,2264,2756,4831
1512,1704,2240,2776,4787
1515,1727,2241,2807,4781
1524,1713,2224,2855,4751
1465,1754,2187,2870,4756
1482,1763,2197,2869,4818
1512,1785,2210,2801,4783
1475,1774,2171,2793,4793
1493,1785,2196,2798,4849
1493,1796,2201,2808,4914
1482,1782,2217,2796,4819
1477,1752,2225,2756,4765
1469,1747,2253,2767,4716
1470,1739,2226,2744,4758
1472,1780,2226,2779,4860
1463,1790,2227,2774,4791
1504,1781,2224,2798,4815
1497,1781,2236,2792,4875
1448,1813,2234,2831,4843
1471,1783,2204,2842,4883
1481,1772,2191,2844,4912
1504,1791,2225,2808,4877
1506,1784,2241,2802,4901
1505,1770,2223,2815,4922
1479,1774,2214,2812,4822
1468,1750,2223,2817,4826
1460,1764,2155,2849,4845
1487,1787,2188,2847,4799
1473,1769,2202,2809,4782
1463,1792,2225,2839,4834
1508,1762,2163,2813,4832
1483,1769,2207,2895,4743
1488,1734,2205,2909,4805
1475,1689,2213,2919,4775
1473,1717,2183,2881,4811
1500,1714,2145,2882,4763
1488,1707,2193,2927,4712
1505,1703,2175,2880,4747
1520,1746,2164,2873,4673
1507,1699,2150,2864,4699
1494,1699,2185,2858,4720
1498,1684,2168,2801,4815
1506,1707,2220,2789,4728
1504,1685,2175,2770,4676
1484,1681,2133,2779,4633
1445,1698,2150,2814,4592
1480,1707,2158,2829,4610
1501,1727,2121,2780,4591
1490,1735,2118,2752,4607
1502,1791,2140,2747,4605
1491,1796,2149,2797,4673
1490,1766,2168,2796,4701
1484,1739,2166,2827,4755
1514,1744,2148,2816,4768
1511,1796,2149,2759,4851
1488,1806,2123,2759,4815
1493,1825,2206,2758,4776
1493,1798,2172,2749,4783
1486,1827,2202,2791,4804
1502,1853,2221,2741,4747
1494,1818,2187,2728,4765
1459,1797,2175,2726,4793
1442,1782,2194,2771,4762
1450,1794,2170,2720,4780
1459,1785,2204,2751,4776
1453,1802,2198,2755,4782
1442,1800,2205,2784,4816
1452,1806,2203,2772,4792
1455,1807,2232,2816,4763
1465,1835,2211,2825,4745
1471,1818,2138,2782,4742
1468,1788,2135,2769,4893
1441,1782,2141,2787,4835
1440,1739,2146,2786,4793
1423,1741,2135,2783,4871
1443,1767,2114,2777,4735
1468,1782,2137,2743,4839
1461,1765,2135,2698,4901
1454,1775,2114,2694,4891
1433,1741,2151,2701,4832
1414,1711,2154,2721,4821
1415,1737,2155,2721,4827
1438,1796,2153,2713,4856
1470,1772,2141,2739,4842
1478,1768,2149,2756,4861
1482,1807,2190,2799,4813
1480,1787,2180,2742,4868
1456,1786,2211,2768,4827
1459,1795,2218,2808,4846
1465,1824,2208,2779,4833
1441,1816,2204,2794,4821
1444,1795,2173,2799,4760
1413,1807,2191,2804,4743
1440,1800,2228,2809,4822
1453,1800,2155,2808,4901
1460,1844,2177,2816,4834
1498,1840,2159,2863,4920
1479,1837,2176,2830,4881
1492,1794,2180,2827,4846
1493,1789,2215,2809,4887
1471,1791,2199,2815,4897
1444,1795,2203,2790,4901
1471,1788,2191,2825,4907
1510,1803,2201,2813,4941
1505,1784,2198,2798,4953
1520,1773,2179,2770,4969
1504,1765,2198,2783,4920
1544,1784,2170,2755,4890
1509,1789,2182,2787,4895
1496,1794,2196,2800,4919
1510,1767,2183,2863,4956
1519,1786,2192,2816,4877
1498,1812,2225,2828,4922
1474,1767,2226,2830,4900
1501,1759,2202,2841,4916
1511,1770,2229,2792,4880
1519,1754,2190,2818,4863
1544,1763,2177,2808,4876
1526,1745,2155,2803,4907
1523,1696,2178,2888,4892
1489,1731,2179,2843,4897
1478,1746,2193,2827,4849
1501,1752,2172,2835,4821
1541,1735,2164,2798,4850
1519,1737,2160,2782,4806
1488,1761,2212,2813,4752
1470,1768,2184,2857,4777
1464,1723,2205,2840,4829
1468,1735,2153,2818,4892
1453,1740,2177,2799,4953
1459,1720,2194,2868,4804
1463,1747,2187,2873,4810
1454,1760,2191,2829,4789
1492,1722,2192,2839,4810
1473,1717,2180,2819,4858
1481,1735,2184,2832,4810
1519,1760,2163,2785,4816
1525,1759,2136,2815,4818
1549,1777,2164,2775,4921
1541,1746,2174,2789,4863
1511,1800,2145,2791,4964
1479,1777,2140,2791,4927
1503,1802,2167,2739,4930
1479,1818,2219,2741,4775
1480,1793,2184,2759,4877
1478,1794,2175,2751,4849
1485,1821,2174,2747,4864
1504,1779,2150,2745,4887
1487,1801,2160,2731,4845
1476,1812,2132,2756,4888
1473,1815,2146,2769,4840
1471,1803,2105,2715,4812
1418,1793,2104,2742,4767
1423,1761,2111,2787,4828
1426,1775,2143,2761,4841
1422,1829,2178,2763,4768
1442,1774,2183,2775,4796
1443,1805,2191,2759,4802
1424,1788,2192,2765,4860
1462,1774,2193,2798,4865
1475,1772,2220,2842,4844
1469,1808,2220,2831,4884
1472,1784,2201,2848,4851
1459,1770,2184,2799,4878
1474,1781,2143,2807,4850
1485,1728,2207,2783,4822
1521,1736,2232,2750,4912
1513,1699,2177,2783,4866
1528,1725,2194,2762,4898
1504,1713,2201,2763,4882
1494,1693,2234,2782,4872
1491,1708,2208,2844,4816
1528,1710,2208,2794,4875
1524,1742,2217,2821,4815
1536,1779,2171,2812,4816
1508,1785,2148,2793,4818
1533,1759,2148,2788,4833
1526,1745,2158,2719,4853
1527,1777,2174,2725,4848
1516,1757,2151,2752,4844
1492,1745,2163,2766,4764
1513,1740,2164,2827,4792
1459,1756,2162,2743,4762
1464,1748,2179,2765,4796
1439,1763,2206,2750,4840
1477,1754,2166,2755,4780
1451,1732,2165,2756,4808
1451,1677,2134,2774,4831
1472,1705,2102,2805,4770
1488,1755,2112,2785,4816
1470,1767,2104,2813,4833
1495,1762,2107,2795,4856
1488,1746,2121,2794,4875
1505,1776,2093,2774,4890
1479,1767,2116,2770,4888
1493,1790,2151,2747,4861
1512,1810,2134,2736,4866
1531,1815,2104,2720,4871
1521,1779,2130,2719,4774
1537,1792,2185,2717,4828
1535,1821,2187,2746,4764
1518,1783,2193,2805,4751
1517,1818,2192,2822,4671
1531,1785,2200,2762,4731
1521,1797,2200,2780,4719
1527,1777,2201,2764,4750
1534,1802,2185,2734,4738
1506,1795,2207,2784,4763
1495,1804,2200,2784,4867
1483,1803,2191,2717,4874
1504,1769,2201,2742,4886
1521,1755,2144,2718,4860
1523,1776,2197,2729,4822
1548,1743,2186,2794,4925
1543,1748,2165,2768,4883
1509,1768,2170,2843,4807
1485,1758,2153,2830,4826
1493,1744,2155,2845,4805
1520,1791,2192,2805,4788
1511,1809,2227,2824,4836
1502,1777,2191,2803,4840
1505,1805,2175,2763,4903
1499,1807,2193,2740,4916
1476,1782,2189,2761,4961
1478,1771,2136,2769,4928
1475,1769,2128,2768,4951
1473,1755,2180,2806,4974
1461,1749,2190,2760,4918
1448,1780,2157,2741,4842
1465,1765,2137,2726,4915
1469,1752,2147,2742,4932
1455,1759,2158,2782,4960
1460,1808,2167,2806,4890
1470,1803,2173,2800,4856
1453,1801,2167,2773,4910
1446,1794,2211,2763,4899
1461,1803,2180,2748,4938
1492,1830,2161,2764,4935
1488,1824,2141,2745,4881
1473,1795,2142,2734,4838
1499,1784,2191,2758,4805
1504,1796,2200,2741,4857
1490,1762,2162,2734,4849
1503,1770,2173,2741,4880
1502,1768,2188,2786,4895
1505,1749,2155,2744,4862
1489,1769,2145,2780,4904
1466,1777,2176,2715,4825
1488,1796,2205,2728,4845
1451,1772,2157,2743,4840
1477,1786,2123,2719,4831
1483,1796,2132,2733,4829
1497,1774,2148,2740,4836
1492,1749,2154,2753,4797
1494,1718,2156,2756,4849
1509,1737,2150,2721,4874
1504,1699,2154,2691,4847
1493,1687,2186,2725,4902
1510,1743,2164,2703,4873
1546,1736,2174,2693,4878
1522,1699,2153,2686,4865
1534,1689,2178,2674,4811
1546,1671,2191,2718,4813
1541,1692,2210,2719,4868
1519,1661,2236,2736,4910
1526,1644,2182,2756,4908
1485,1607,2139,2773,4934
1487,1637,2113,2799,4944
1519,1680,2137,2782,4834
1495,1693,2158,2761,4878
1497,1698,2134,2689,4898
1500,1739,2169,2719,4844
1497,1737,2135,2698,4866
1487,1741,2141,2710,4826
1521,1745,2126,2701,4871
1546,1719,2151,2650,4860
1509,1701,2146,2703,4803
1505,1760,2165,2743,4872
1508,1737,2135,2738,4805
1541,1721,2152,2771,4748
1530,1731,2147,2770,4875
1549,1742,2131,2755,4903
1529,1740,2102,2701,4848
1519,1737,2100,2710,4856
1514,1741,2128,2738,4796
1526,1753,2126,2757,4772
1515,1745,2197,2705,4812
1521,1728,2205,2736,4833
1527,1720,2171,2733,4850
1557,1743,2205,2756,4839
1541,1788,2161,2737,4834
1539,1777,2170,2786,4845
1529,1777,2188,2754,4804
1526,1733,2194,2771,4836
1493,1730,2226,2797,4871
1505,1695,2201,2798,4865
1520,1691,2204,2741,4910
1498,1727,2179,2747,4882
1467,1758,2179,2777,4870
1487,1738,2141,2788,4770
1477,1742,2165,2784,4829
1457,1743,2174,2825,4898
1458,1727,2178,2801,4860
1477,1739,2173,2839,4797
1462,1751,2170,2790,4833
1448,1776,2198,2794,4861
1469,1765,2175,2797,4869
1467,1780,2188,2785,4834
1478,1801,2176,2758,4825
1518,1852,2183,2737,4878
1501,1830,2205,2711,4886
1487,1811,2188,2757,4908
1497,1791,2184,2736,4907
1502,1837,2187,2726,4835
1504,1835,2181,2736,4827
1484,1834,2188,2743,4790
1482,1816,2208,2750,4830
1494,1795,2210,2694,4913
1454,1790,2203,2714,4803
1447,1752,2218,2718,4832
1447,1759,2272,2745,4770
1489,1777,2254,2726,4800
1486,1815,2260,2728,4789
1507,1800,2245,2732,4809
1491,1816,2247,2739,4808
1492,1796,2256,2711,4792
1489,1770,2269,2667,4738
1500,1767,2271,2710,4784
1501,1786,2210,2693,4830
1494,1812,2221,2742,4846
1503,1812,2233,2731,4844
1497,1822,2225,2718,4847
1482,1811,2174,2732,4814
1456,1802,2159,2725,4837
1483,1795,2156,2724,4771
1469,1792,2126,2725,4857
1478,1794,2125,2707,4793
1475,1778,2130,2716,4883
1508,1763,2156,2718,4910
1521,1769,2172,2667,4892
1563,1755,2178,2654,4906
1547,1780,2164,2698,4903
1517,1781,2184,2718,4912
1489,1777,2189,2703,4775
1481,1765,2185,2671,4792
1478,1759,2191,2695,4751
1466,1776,2198,2707,4716
1470,1775,2168,2740,4836
1459,1764,2200,2734,4838
1477,1775,2131,2749,4874
1488,1770,2161,2777,4893
1497,1785,2166,2767,4818
1503,1784,2150,2714,4808
1521,1780,2150,2695,4810
1548,1784,2188,2682,4832
1528,1773,2174,2697,4801
1510,1753,2170,2697,4806
1511,1725,2179,2661,4821
1485,1743,2150,2641,4802
1464,1799,2148,2688,4788
1436,1785,2135,2666,4789
1457,1792,2163,2671,4759
1467,1788,2175,2700,4836
1466,1756,2188,2682,4882
1445,1790,2198,2668,4885
1448,1789,2183,2651,4850
1454,1754,2158,2676,4870
1463,1769,2117,2713,4851
1453,1760,2130,2674,4888
1443,1740,2133,2721,4824
1427,1732,2155,2716,4853
1442,1739,2142,2774,4829
1440,1784,2158,2768,4831
1436,1767,2155,2758,4828
1447,1789,2137,2754,4890
1450,1769,2156,2760,4928
1448,1802,2151,2778,4960
1441,1799,2137,2811,4900
1461,1753,2130,2837,4871
1442,1768,2163,2787,4883
1476,1753,2141,2785,4895
1478,1773,2179,2740,4938
1460,1764,2219,2798,4928
1492,1756,2240,2755,4833
1506,1782,2222,2786,4886
1515,1782,2213,2771,4963
1520,1785,2198,2750,4962
1520,1776,2219,2747,4951
1498,1770,2219,2762,4908
1537,1813,2215,2792,4924
1533,1819,2194,2792,4915
1498,1811,2170,2720,5001
1464,1774,2177,2743,4963
1473,1811,2217,2755,4924
1506,1791,2183,2744,4952
1503,1775,2172,2795,4843
1520,1770,2123,2790,4864
1477,1778,2114,2797,4905
1478,1774,2098,2795,4885
1490,1755,2099,2801,4908
1496,1751,2087,2822,4881
1526,1695,2084,2801,4820
1514,1712,2070,2764,4909
1518,1733,2102,2808,4960
1514,1730,2092,2780,4936
1496,1714,2137,2769,4981
1500,1776,2146,2747,4902
1500,1758,2134,2760,4936
1498,1732,2115,2754,4838
1525,1764,2106,2754,4870
1509,1755,2080,2764,4882
1483,1755,2104,2768,4906
1482,1781,2112,2762,4896
1511,1763,2126,2775,4866
1518,1796,2154,2753,4872
1513,1791,2131,2712,4795
1476,1775,2117,2730,4855
1485,1744,2157,2739,4794
1489,1767,2136,2757,4840
1490,1758,2140,2785,4805
1489,1790,2123,2803,4794
1504,1775,2152,2748,4778
1495,1778,2117,2750,4865
1488,1767,2149,2752,4791
1482,1776,2088,2727,4805
1468,1775,2071,2764,4807
1478,1749,2104,2761,4864
1476,1795,2080,2818,4823
1464,1817,2098,2812,4770
1440,1819,2136,2805,4762
1455,1790,2124,2815,4816
1465,1768,2097,2811,4795
1449,1773,2098,2773,4812
1449,1775,2113,2767,4753
1429,1759,2135,2794,4716
1451,1754,2115,2803,4783
1449,1779,2147,2837,4786
1457,1748,2152,2804,4812
1486,1725,2164,2789,4819
1476,1731,2175,2779,4770
1488,1754,2167,2793,4813
1506,1780,2161,2800,4804
1526,1772,2210,2786,4827
1519,1750,2178,2825,4744
1538,1733,2184,2817,4813
1515,1782,2153,2750,4899
1493,1773,2183,2801,4896
1487,1745,2183,2805,4885
1472,1750,2179,2777,4903
1474,1781,2172,2783,4857
1508,1780,2162,2803,4906
1491,1770,2148,2755,4881
1484,1779,2141,2756,4870
1486,1755,2156,2735,4835
1520,1793,2155,2728,4886
1496,1780,2171,2800,4907
1497,1780,2177,2772,4835
1504,1760,2156,2752,4928
1515,1767,2143,2747,4855
1499,1792,2079,2787,4815
1503,1781,2095,2802,4843
1466,1755,2132,2795,4833
1475,1796,2175,2790,4859
1472,1810,2177,2744,4880
1492,1821,2207,2743,4848
1480,1832,2226,2769,4859
1484,1834,2185,2755,4892
1464,1797,2160,2826,4916
1468,1804,2187,2776,4888
1488,1819,2187,2769,4915
1496,1865,2189,2743,4890
1484,1839,2177,2740,4823
1486,1841,2220,2774,4748
1490,1819,2200,2757,4790
1511,1857,2241,2737,4795
1514,1824,2212,2717,4791
1528,1827,2200,2705,4870
1485,1836,2241,2715,4862
1487,1813,2280,2650,4886
1506,1828,2234,2684,4885
1478,1785,2223,2704,4873
1488,1784,2227,2711,4906
1523,1790,2209,2709,4966
1496,1778,2255,2754,4953
1519,1808,2224,2799,4925
1513,1808,2211,2743,4847
1486,1802,2182,2770,4826
1511,1813,2213,2746,4848
1504,1785,2160,2736,4826
1496,1782,2162,2713,4798
1467,1773,2189,2765,4900
1492,1794,2172,2744,4934
1480,1763,2147,2737,4889
1473,1760,2173,2756,4863
1467,1723,2123,2767,4887
1477,1748,2156,2764,4881
1470,1763,2176,2737,4945
1486,1780,2112,2725,4850
1486,1764,2141,2748,4915
1464,1781,2156,2775,4914
1496,1809,2131,2742,4896
1486,1790,2118,2728,4852
1484,1843,2128,2737,4833
1497,1798,2114,2769,4898
1508,1797,2122,2778,4896
1529,1786,2141,2789,4829
1551,1810,2151,2817,4818
1543,1792,2191,2829,4850
1548,1791,2145,2812,4878
1516,1773,2178,2878,4868
1543,1760,2155,2835,4895
1527,1792,2134,2809,4806
1517,1784,2138,2793,4806
1523,1779,2135,2848,4764
1493,1782,2134,2852,4724
1473,1783,2152,2894,4813
1507,1758,2168,2853,4860
1528,1746,2189,2845,4816
1540,1776,2168,2824,4850
1512,1791,2155,2816,4843
1515,1793,2165,2784,4792
1502,1759,2193,2817,4866
1491,1761,2169,2806,4902
1456,1761,2196,2784,4970
1464,1748,2243,2774,4972
1468,1766,2217,2839,4926
1491,1765,2204,2846,4943
1492,1800,2225,2859,4943
1486,1785,2202,2800,4909
1513,1794,2238,2829,4948
1519,1778,2202,2750,4863
1507,1784,2184,2819,4865
1504,1771,2183,2759,4826
1502,1788,2196,2773,4917
1510,1792,2171,2767,4919
1478,1759,2171,2754,4885
1486,1747,2213,2809,4890
1456,1710,2171,2811,4882
1448,1756,2138,2795,4861
1477,1769,2166,2787,4820
1480,1799,2175,2804,4884
1472,1748,2176,2824,4883
1466,1774,2153,2832,4937
1467,1781,2164,2743,4830
1452,1756,2140,2754,4828
1460,1775,2147,2760,4868
1459,1779,2121,2740,4832
1475,1766,2155,2755,4874
1480,1818,2149,2754,4930
1490,1817,2178,2797,4900
1524,1815,2147,2762,4932
1497,1812,2176,2806,4932
1485,1790,2185,2752,4902
1474,1784,2218,2784,4834
1478,1791,2171,2783,4788
1497,1794,2148,2768,4784
1478,1791,2157,2757,4841
1475,1771,2209,2732,4796
1471,1758,2223,2730,4833
1455,1744,2227,2706,4809
1449,1741,2178,2715,4832
1474,1740,2130,2720,4810
1473,1762,2147,2684,4796
1458,1760,2178,2680,4751
1462,1725,2212,2668,4820
1477,1747,2167,2679,4782
1453,1764,2124,2706,4783
1475,1755,2116,2705,4787
1457,1736,2112,2691,4826
1464,1708,2103,2724,4792
1471,1700,2099,2790,4854
1463,1705,2154,2786,4834
1494,1716,2217,2808,4786
1483,1719,2198,2806,4793
1478,1719,2204,2776,4789
1480,1743,2184,2751,4770
1463,1721,2167,2802,4716
1448,1715,2193,2800,4832
1450,1732,2155,2786,4814
1481,1747,2171,2771,4856
1483,1716,2185,2726,4866
1515,1750,2149,2741,4953
1562,1766,2173,2754,4925
1537,1738,2182,2744,4918
